split,image_id,file_name,source_split,source_file_name,source_group,sha256,positive,annotations,small_boxes,medium_boxes,large_boxes
val,22,aircraft_surface_damage_crack_v2_0000022.jpg,val,hunter_00088_jpg.rf.41b8043e5d52c267a5cb9039d6aaeab7.jpg,hunter_00088,3682069f1effd875f4bd5978f18b3dcc8dc13134fbdd8c6c18893b0a99341c2e,0,0,0,0,0
val,23,aircraft_surface_damage_crack_v2_0000023.jpg,val,hunter_00094_jpg.rf.4fbe6671cd375b9165c0160c7ee43f57.jpg,hunter_00094,29e789f245ea4be7437ce49b768531995798090b370b24903aaec30a74395d8e,1,1,1,0,0
val,24,aircraft_surface_damage_crack_v2_0000024.jpg,val,hunter_00096_jpg.rf.12799f0c84d9bd056195cc95fffa4a60.jpg,hunter_00096,b2caba5138483bfa4364d94cd5c27127aa4d7a47f5130e9a0a585cd558fbbcb9,0,0,0,0,0
val,25,aircraft_surface_damage_crack_v2_0000025.jpg,val,hunter_00099_jpg.rf.5c3a100c2fd6e14d078342631dcc628f.jpg,hunter_00099,ca0362e33bb9e9cdfaae7ed713d522d85508c3d8bd2b44aa8aebca1aa7112e09,0,0,0,0,0
val,26,aircraft_surface_damage_crack_v2_0000026.jpg,val,hunter_00112_jpg.rf.b9aad5f77822e820ecef88939ac6d86f.jpg,hunter_00112,253f07276e1bc490ec07a707b758d1d9e22dc207ed1f3da3f204b575bc500868,1,1,1,0,0
val,27,aircraft_surface_damage_crack_v2_0000027.jpg,val,hunter_00114_jpg.rf.aca3b7a77c639c376451b784cf5e241e.jpg,hunter_00114,03d8ebd937b2c606fa41df7efedbed982765d868dcf727bd542b2d081f3205af,1,1,1,0,0
val,28,aircraft_surface_damage_crack_v2_0000028.jpg,val,hunter_00117_jpg.rf.2d649dd56636bf9829ca47d51022ef8c.jpg,hunter_00117,2455e4f7404f2788e82b90e71da81de194dcbd056a59d44728591eb2c78d1461,0,0,0,0,0
val,29,aircraft_surface_damage_crack_v2_0000029.jpg,val,hunter_00129_jpg.rf.37302f8f56ea217dfbaea819c58efbff.jpg,hunter_00129,250ef3eb79c4700260f3ed86ab1d89fbccb82b3466d9755a5f72d6f1e58dff19,0,0,0,0,0
val,30,aircraft_surface_damage_crack_v2_0000030.jpg,val,hunter_00131_jpg.rf.d59694ed8e92ca91384667ebe5f19afc.jpg,hunter_00131,d895847ab92304fc516f1ba98dc5ea322eb1f74601cc486e313d8b55a83819ad,0,0,0,0,0
val,31,aircraft_surface_damage_crack_v2_0000031.jpg,val,hunter_00146_jpg.rf.1252f3ec9fb5c8830f4f9f09b3ed6aaf.jpg,hunter_00146,75b622a052da4fd6778a4810dac8fc0b383f601d463989b10e40cf9dabed1992,0,0,0,0,0
val,32,aircraft_surface_damage_crack_v2_0000032.jpg,val,hunter_00147_jpg.rf.d09f06819d635a3d439d6d788bd873de.jpg,hunter_00147,d245859c44334bdfe34da93f59b736798f03f7c949462153cae9af2ec106c070,0,0,0,0,0
val,33,aircraft_surface_damage_crack_v2_0000033.jpg,val,hunter_00169_jpg.rf.715d0f2885d170eae5f5c4c8f6be65d8.jpg,hunter_00169,aef769bb66fd58961a4396dd976db1988802b9c1ffe88f899e4aee0105e28639,0,0,0,0,0
val,34,aircraft_surface_damage_crack_v2_0000034.jpg,val,hunter_00172_jpg.rf.f981ba28263da15c876447543d2b0aba.jpg,hunter_00172,e240de3e665cacc9c83d7836d448b2574536951efbdf5218e3d3b91c8e7a2454,0,0,0,0,0
val,35,aircraft_surface_damage_crack_v2_0000035.jpg,val,hunter_00178_jpg.rf.66bcff1ae915438c76844d0419477a2e.jpg,hunter_00178,1df15c05515306c5d636658cd93c07026d742bc47d4bab5a2460b19fd2a8df9c,0,0,0,0,0
val,36,aircraft_surface_damage_crack_v2_0000036.jpg,val,hunter_00180_jpg.rf.dfa80342fca2de78e1dae54a68b83427.jpg,hunter_00180,336b1b91d5927e50ae2c159c898a5a38e1846faa5db80c665767fe7bc6e44287,0,0,0,0,0
val,37,aircraft_surface_damage_crack_v2_0000037.jpg,val,hunter_00181_jpg.rf.9afd81e0073fa05583c1c098034908ba.jpg,hunter_00181,192eb868ec4901339bb922d7f6617b3a285caa9a00f6e163f95c651ebbb43285,0,0,0,0,0
val,38,aircraft_surface_damage_crack_v2_0000038.jpg,val,hunter_00183_jpg.rf.aaa2868fff76fcb27feebc422c43c944.jpg,hunter_00183,53c7f711258a31f679f98e96c4fa79d6348b739364c8316a1504a542e5005c45,0,0,0,0,0
val,39,aircraft_surface_damage_crack_v2_0000039.jpg,val,hunter_00188_jpg.rf.b24bb56ede714c194e75ca5cf8f6e9ce.jpg,hunter_00188,ae6b40ab3a7a4e6cbc09e2263e09d7a5d7ed299812294410bf479e27d924e6b0,0,0,0,0,0
val,40,aircraft_surface_damage_crack_v2_0000040.jpg,val,hunter_00189_jpg.rf.cf883e782de0816896190ae893285312.jpg,hunter_00189,1efcb926ab996888523899bc2dcf962480a848727595b85140abdd5ff83cf021,0,0,0,0,0
val,41,aircraft_surface_damage_crack_v2_0000041.jpg,val,hunter_00192_jpg.rf.5a1207c0b765a4f01f0f104152f07b08.jpg,hunter_00192,1dd8549f7a4da6937d673904eb9dbc1badbe55a20591da5b5c4929726d676aa0,0,0,0,0,0
val,42,aircraft_surface_damage_crack_v2_0000042.jpg,test,IMG102_jpg.rf.d6e883b3155d9187f901c1cc1d395e5b.jpg,img102,4e707cbbb1bec84ab5e32c98c874c6c08390cb49f883c134bd2a27a6297cc0a5,0,0,0,0,0
val,43,aircraft_surface_damage_crack_v2_0000043.jpg,test,IMG104_jpg.rf.d67bdd7e778c8d21da4c7046d2a3707e.jpg,img104,e4ac1cf28047a990460606dd47e1552461a9f11306cb026c19bae9beafc94e06,0,0,0,0,0
val,44,aircraft_surface_damage_crack_v2_0000044.jpg,test,IMG18_jpg.rf.909f0f4fe445cc08ad26b992599db75d.jpg,img18,cacbd7eefeeb3210baf0ffe629665656b29c66d54b9118ebab2e7ad8c41760c1,0,0,0,0,0
val,45,aircraft_surface_damage_crack_v2_0000045.jpg,test,IMG193_jpg.rf.940a2b630e8a96e7f10227693a4e4047.jpg,img193,235f4e88575163973d4fa2f9f255eb91b0baf3c8b7837d79c046388d5d733651,0,0,0,0,0
val,46,aircraft_surface_damage_crack_v2_0000046.jpg,test,IMG195_jpg.rf.cc0350280bff002756eb27b84f46c328.jpg,img195,448f0aa60228226d85ab2937876e1fe2a2cbdde9e2980573e55baa59ee518aa1,0,0,0,0,0
val,47,aircraft_surface_damage_crack_v2_0000047.jpg,test,IMG233_jpg.rf.15c08cc683dc8cd04cb0159ba8aa0cd9.jpg,img233,154e8073b8d36fa30aebc77ae5ed2781f198de4decb6b9455a2f65423b51640d,0,0,0,0,0
val,48,aircraft_surface_damage_crack_v2_0000048.jpg,test,IMG234_jpg.rf.02ae2d0fbf3f08deef8205963b9929d1.jpg,img234,76961b5b7d57f1cdcf00968d8ccbfa5994f742c6abf0ad6e25116d4c2e7e893e,0,0,0,0,0
val,49,aircraft_surface_damage_crack_v2_0000049.jpg,test,IMG44_jpg.rf.2d78a34cafc90f3d8cb21f920636c462.jpg,img44,7718c766079d800ffe24bd12f28b196c6891801f44084547028c82221c857c73,0,0,0,0,0
val,50,aircraft_surface_damage_crack_v2_0000050.jpg,test,IMG62_jpg.rf.25146a1cc3ba98ab3c691c58429666b2.jpg,img62,7f6be1bbd8eb0017265e34f0a78035343d3df12c9540df7cb78ea46173a0f827,0,0,0,0,0
val,51,aircraft_surface_damage_crack_v2_0000051.jpg,test,IMG71_jpg.rf.84956abe51d240f6331aadcc2c56ac8a.jpg,img71,fadc654e2effbb8e07d02f21e31d06206a361f96efbd03e8b883c6ea562c0199,0,0,0,0,0
val,52,aircraft_surface_damage_crack_v2_0000052.jpg,test,IMG76_jpg.rf.80a2ff202cb409abde2372a9922f8a37.jpg,img76,224102ebe28ccdbf29cf386df486a7c949cd56ce45ceb10b6cc9f2783ad2a060,0,0,0,0,0
val,53,aircraft_surface_damage_crack_v2_0000053.jpg,test,IMG_20220521_143401_jpg.rf.232da2843faebed827871ade2058f6ff.jpg,img_20220521_143401,eb722c02b359d768f281a613c1da869170fae7bee42915267bbb8fef7f775c3d,0,0,0,0,0
val,54,aircraft_surface_damage_crack_v2_0000054.jpg,test,IMG_20220521_144049_jpg.rf.122562e9490033a2d9886f985d7817cc.jpg,img_20220521_144049,ab5256de7477449c2b4f8e6c1f919db3b298c42b641cd2534e9a7d722951cbdd,0,0,0,0,0
val,55,aircraft_surface_damage_crack_v2_0000055.jpg,test,IMG_20220521_144109_jpg.rf.9a653500f47fbc17966a29e69f80e2e1.jpg,img_20220521_144109,d85a89200a1f8387dd6260b36030b96a067b574febe399da6cb044d01fef66d8,0,0,0,0,0
val,56,aircraft_surface_damage_crack_v2_0000056.jpg,test,IMG_20220521_144730_jpg.rf.b2199175681e98ba826702ca84dce714.jpg,img_20220521_144730,928430789c4a11661318639dc53326f61715bb623ab56cc722a43ad5c55fd42f,0,0,0,0,0
val,57,aircraft_surface_damage_crack_v2_0000057.jpg,test,IMG_20220521_144733_jpg.rf.987e58505d24e891e15d50a62d30b142.jpg,img_20220521_144733,7287b9f3266a310fccc2eb51df3853b67af50c0419f8d88c957112009eabff8b,0,0,0,0,0
val,58,aircraft_surface_damage_crack_v2_0000058.jpg,test,IMG_20220521_144750_jpg.rf.2f552aefc69ca95d2f771a768f91ff84.jpg,img_20220521_144750,41364679730dc2af026f86cac5f3e6915ab15d96a3aeee65070eb2495739e1d6,0,0,0,0,0
val,59,aircraft_surface_damage_crack_v2_0000059.jpg,test,IMG_20220521_144816_jpg.rf.2a70c19fb2c3ee24809aa3d79302a70f.jpg,img_20220521_144816,245815f6dfee5fca99d6603beb3c5bff2c3999edd034a7a24e0c4c151667ffb0,0,0,0,0,0
val,60,aircraft_surface_damage_crack_v2_0000060.jpg,test,IMG_20220521_144900_jpg.rf.65474cb9e5cbc672b20a297b27cc8f9e.jpg,img_20220521_144900,352a0970fb837e692db0acd8735f91c4d7e23ebc7a2e0537ca030d3140650006,0,0,0,0,0
val,61,aircraft_surface_damage_crack_v2_0000061.jpg,test,IMG_20220521_144903_jpg.rf.d6f05b19910aa0e462d59769a1dbe5c6.jpg,img_20220521_144903,b5c0d0814b357d62290192aaae0c39fd48ae8a9fd63cd10c9c34d22f8de8d704,0,0,0,0,0
val,62,aircraft_surface_damage_crack_v2_0000062.jpg,test,IMG_20220521_144927_jpg.rf.4baf456b303674dd25d77d58edc08c0a.jpg,img_20220521_144927,601dd8a4970c2fcb06cc8e87e9c18728ff1eba7c8d22495a62fc5a0aa08c1d18,0,0,0,0,0
val,63,aircraft_surface_damage_crack_v2_0000063.jpg,test,IMG_20220521_144937_jpg.rf.6ff6ec95874a16ae085a22b00eb7df7e.jpg,img_20220521_144937,6d56308849470b6cc039f5c44a064e41aeab484d2376585caba5a82717c3132c,0,0,0,0,0
val,64,aircraft_surface_damage_crack_v2_0000064.jpg,val,IMG_20230413_122422_jpg.rf.2f5e7392d1fb655d5fa644cd3f98a00f.jpg,img_20230413_122422,23607c41c9a7f92441c29604f790c9fbdd46d45c7f5397748ebdea11d5ca8e4c,0,0,0,0,0
val,65,aircraft_surface_damage_crack_v2_0000065.jpg,val,IMG_20230413_122455_jpg.rf.2c859aa70c0c00bacf80f01ae4f09f07.jpg,img_20230413_122455,44d4880bbb97ef840eaad54e1ee13a7cb5c8e5c59e51e080587f3b6648b047a7,1,3,3,0,0
val,66,aircraft_surface_damage_crack_v2_0000066.jpg,val,IMG_20230413_122512_jpg.rf.a32954a0a684d6e576befa1ee7a019ac.jpg,img_20230413_122512,1479a7796857fe3f81f871621c0af2db7abe7846c8f41b6fdacd55596832bfa8,0,0,0,0,0
val,67,aircraft_surface_damage_crack_v2_0000067.jpg,val,IMG_20230413_122523_jpg.rf.6269ab98637e6d706524e0ac94ada03d.jpg,img_20230413_122523,d819c259e3a0895276601e8d512eff881a163dcd165429fef627cb174555e0b3,0,0,0,0,0
val,68,aircraft_surface_damage_crack_v2_0000068.jpg,val,IMG_20230413_122545_jpg.rf.73499669d67fe20feb79e5816d433784.jpg,img_20230413_122545,5b12a97a6e28d35a0d5607ab47de923e6b54c93c3666bdea5770d4036b5fe2ad,0,0,0,0,0
val,69,aircraft_surface_damage_crack_v2_0000069.jpg,val,IMG_20230413_122552_jpg.rf.4ca79fe29385f6048181cff580013589.jpg,img_20230413_122552,02b2fdfe594d25b39c890be0a2f5272e407d15d76b789d2220f94ac8cce48302,0,0,0,0,0
val,70,aircraft_surface_damage_crack_v2_0000070.jpg,val,IMG_20230413_122752_jpg.rf.5304ca3e67ed29ea79984b5003346fcb.jpg,img_20230413_122752,0df048f65a77b48b1e1684f1df10d62f75630273969a73be36f7c21a9976bc5f,0,0,0,0,0
val,71,aircraft_surface_damage_crack_v2_0000071.jpg,val,IMG_20230413_122800_jpg.rf.f6519f6c04c9587a34572ef90bc02942.jpg,img_20230413_122800,f0062798a23002b796873572782d26f860b99b90a3bafee5964e0197da2046d0,0,0,0,0,0
val,72,aircraft_surface_damage_crack_v2_0000072.jpg,val,IMG_20230413_122811_jpg.rf.fbe88d36cfb674df9ad42724bb03fdb6.jpg,img_20230413_122811,804362a79008cd525759a344685838affdf627e6135ff2b42faf52ed79044c0b,1,1,1,0,0
val,73,aircraft_surface_damage_crack_v2_0000073.jpg,val,IMG_20230413_122829_jpg.rf.5e6bfc265e39a71b191bd4130ef000e3.jpg,img_20230413_122829,0c20da3eaab11e782dfeb3eea28383b9809474910a951d6459a1551324695d0d,1,1,1,0,0
val,74,aircraft_surface_damage_crack_v2_0000074.jpg,val,IMG_20230413_122836_jpg.rf.55a19dc85b8c3010f838e2773dec8e8e.jpg,img_20230413_122836,84ca2c3f0d4aca8daef6be33c914e554421d18b71ea1b0628ab253151b965bd0,0,0,0,0,0
val,75,aircraft_surface_damage_crack_v2_0000075.jpg,val,IMG_20230413_123115_jpg.rf.3661c7399435a3ae576b6d307007c2ff.jpg,img_20230413_123115,e722f2191aad8bb1559448cc631bbd7165957ada24b656fe5e60db3e82580020,0,0,0,0,0
val,76,aircraft_surface_damage_crack_v2_0000076.jpg,val,IMG_20230413_123132_jpg.rf.38cba67a8a860778358fd0a40ab8fe5f.jpg,img_20230413_123132,e5eb849b4033c8c7364a9ed2189a363c48180b5f7a5e195ada57057d45ab1228,0,0,0,0,0
val,77,aircraft_surface_damage_crack_v2_0000077.jpg,val,IMG_20230413_123139_jpg.rf.4f7d9269f744bddb28448c1546bcbbfd.jpg,img_20230413_123139,9b7f17985f923777648620ffe2a5ecd0da48781391d61884eab14031396b58f0,0,0,0,0,0
val,78,aircraft_surface_damage_crack_v2_0000078.jpg,val,IMG_20230413_123151_jpg.rf.91500ac12caeca0d3ce24b2346601fac.jpg,img_20230413_123151,1c04210374cc0d2c87af52f613d264c8733298d47eb343d33c9a71229a908eb8,0,0,0,0,0
val,79,aircraft_surface_damage_crack_v2_0000079.jpg,val,IMG_20230413_123224_jpg.rf.11d0ff4659efbaf17d3e9f170cc96ebc.jpg,img_20230413_123224,c06b6d7f7b9bc875a20d4b7165e2096064a33a0305d42e161eb2306844071926,1,1,1,0,0
val,80,aircraft_surface_damage_crack_v2_0000080.jpg,val,IMG_20230413_123235_jpg.rf.09c38ff9202391df13aff6490335f6b0.jpg,img_20230413_123235,9a1b369651471a4e3b03f3719426a2eab4c36752cf0c8da90d24d4ce2ecb9e29,1,1,1,0,0
val,81,aircraft_surface_damage_crack_v2_0000081.jpg,val,IMG_20230413_123243_jpg.rf.1d7fe6a87ced8fea7f12ae8169ec2d49.jpg,img_20230413_123243,2aeec0aa78b2a6951c38ea9e7b4cc91d8ed252a5d1dae7b4549892e488a55936,1,1,1,0,0
val,82,aircraft_surface_damage_crack_v2_0000082.jpg,val,IMG_20230413_123251_jpg.rf.219f220a3684763c0518b9621ce2fb46.jpg,img_20230413_123251,7475279748596417e39ce69780664a7ed1cfaf2a2c0ca578485b3bc2820426bf,0,0,0,0,0
val,83,aircraft_surface_damage_crack_v2_0000083.jpg,val,IMG_20230413_123347_jpg.rf.deab36cdc96f526601b48a872e120862.jpg,img_20230413_123347,47faeda60e2f539b3a32b2a81010ac53acc0643014805279a904f963863923be,0,0,0,0,0
val,84,aircraft_surface_damage_crack_v2_0000084.jpg,val,IMG_20230413_123420_jpg.rf.3260e9886824f3f293b630603b7c3380.jpg,img_20230413_123420,8e233c2107a9cfa2b457469f39cb2e6ecc37434b8f56ea09e8daffd747f0ee92,1,1,1,0,0
val,85,aircraft_surface_damage_crack_v2_0000085.jpg,val,IMG_20230413_123459_jpg.rf.c968ac9d244ced65180dccf418cf89d8.jpg,img_20230413_123459,74539b6a33da0254f218ada25f090b3ccb10cac7bd8ebd6d3fb9cd83147104b6,0,0,0,0,0
val,86,aircraft_surface_damage_crack_v2_0000086.jpg,val,IMG_20230413_123603_jpg.rf.da0d441ecf05ad6ee8053624de5d72b3.jpg,img_20230413_123603,45eb9d3fa4a459b50cec1571a778dda6ae6916941500bf2eeda1ca0e3636599b,1,1,1,0,0
val,87,aircraft_surface_damage_crack_v2_0000087.jpg,val,IMG_20230413_123711_jpg.rf.b5c038aed11a111ba0d702bbf7758de1.jpg,img_20230413_123711,2bebcda0b4612017acaccf8e56b427d25028556fe003b17407edbff0b1a81598,0,0,0,0,0
val,88,aircraft_surface_damage_crack_v2_0000088.jpg,val,IMG_20230413_123752_jpg.rf.13c63e55d6ec6e48d1e95aab4c6bf570.jpg,img_20230413_123752,57e11a883483c50357fd39abca69fc90064fa3a6b4981fd646c5c1b4d63d5779,1,4,4,0,0
val,89,aircraft_surface_damage_crack_v2_0000089.jpg,val,IMG_20230413_123848_jpg.rf.64cdcd4d04f80f319c820e3dccf1c0cc.jpg,img_20230413_123848,be645e304d556535d2281bbef552613b55858136d3694204ef273c98c380c052,0,0,0,0,0
val,90,aircraft_surface_damage_crack_v2_0000090.jpg,val,IMG_20230413_123917_jpg.rf.0d112a6d227f47553358700894cd09d4.jpg,img_20230413_123917,202fdbe1b9a48d0f165488a3babcd8c0818cc232847423e7198fd5d68972b95a,0,0,0,0,0
val,91,aircraft_surface_damage_crack_v2_0000091.jpg,val,IMG_20230413_124254_jpg.rf.b786ad696105a025b59a69791a6d0f08.jpg,img_20230413_124254,61ecd70a0dfa3597ee90738b4284d6ec8162345374a870200297e18807f780a7,0,0,0,0,0
val,92,aircraft_surface_damage_crack_v2_0000092.jpg,val,IMG_20230413_124333_jpg.rf.a72ff32f63ef50c4b5bae6334d95fdf4.jpg,img_20230413_124333,c73ae2816f677ae0d4c82eecdaf2cc43e649f2bc70bdac4fac77097efc92370f,0,0,0,0,0
val,93,aircraft_surface_damage_crack_v2_0000093.jpg,val,IMG_20230413_124355_jpg.rf.663bf27df3cf8214fd9774ba9a062b7c.jpg,img_20230413_124355,8b20e8655c4583392307df49929cb352c211933d728643d2814b7ffcdc9b5299,0,0,0,0,0
val,94,aircraft_surface_damage_crack_v2_0000094.jpg,val,IMG_20230413_124411_jpg.rf.1b5ec893c5baab4f78d14dac165a4a43.jpg,img_20230413_124411,4861832d7773f13eafc6be190742f081e455117c53b7c7ab06e28b08b6455ce7,1,1,1,0,0
val,95,aircraft_surface_damage_crack_v2_0000095.jpg,val,IMG_20230413_124514_jpg.rf.fc139dec604f85de06f3f3479fa2927f.jpg,img_20230413_124514,bbc84d483c7c1188b11db13542c6f0f1efa5bde0887295d5ab5d8322b532e87d,0,0,0,0,0
val,96,aircraft_surface_damage_crack_v2_0000096.jpg,val,IMG_20230413_124605_jpg.rf.6fd76d86565be7d0bd5e427968730c5e.jpg,img_20230413_124605,c66c29fb0004dd3c8cc17a7f25fffe7571d4af3473d64c7a3a12dd2513562e84,0,0,0,0,0
val,97,aircraft_surface_damage_crack_v2_0000097.jpg,val,IMG_20230413_124725_jpg.rf.7e0b98326197c145f6698f7728015e9a.jpg,img_20230413_124725,61d07275bc677fc0865ab3e44c8e2e23b9e31f26f2ccc58c1486d1fa9924478c,0,0,0,0,0
val,98,aircraft_surface_damage_crack_v2_0000098.jpg,val,IMG_20230413_124927_jpg.rf.0b9e9a0957341b48ad16d3c8b20d2474.jpg,img_20230413_124927,58104bdbfc04700da08155db7fc9725448a34d76b8fa42c1f403f51010d61e53,1,1,1,0,0
val,99,aircraft_surface_damage_crack_v2_0000099.jpg,val,IMG_20230413_125051_jpg.rf.2f06535c30b082a18f7facc3d50201d9.jpg,img_20230413_125051,83dc80100fda830f7a54e2123ab2975fbd7e9c97b0b60c59ec562a9337313a1c,1,1,1,0,0
val,100,aircraft_surface_damage_crack_v2_0000100.jpg,val,IMG_20230413_125100_jpg.rf.786293a4451888bad31692378d2dbd9d.jpg,img_20230413_125100,39673ead7e1ec3c8e0ce4aebdb7d559a1dbc693184b7d1d7f43e49b5519a1f40,0,0,0,0,0
val,101,aircraft_surface_damage_crack_v2_0000101.jpg,val,IMG_20230413_125142_jpg.rf.301018e943c1479df7290f0f4417fd71.jpg,img_20230413_125142,b487b3c72a18ebff6f1007ea06885aeef97415f9b11fad692614c528bcb7d973,1,1,1,0,0
val,102,aircraft_surface_damage_crack_v2_0000102.jpg,val,IMG_20230413_125315_jpg.rf.899037fde75fa596f1f4e1c510dc5a12.jpg,img_20230413_125315,89550c5106dab2aeba123197dc7b5a2c21898e64dd1d49d669b70fcb0b54a496,0,0,0,0,0
val,103,aircraft_surface_damage_crack_v2_0000103.jpg,val,IMG_20230413_125356_jpg.rf.eacc3babeccfa0b2fdd804737120d5b1.jpg,img_20230413_125356,09a10c8e64a1ded6034809c8ff394d167fe7c4db9def4820f89b4c9c30d65a34,0,0,0,0,0
val,104,aircraft_surface_damage_crack_v2_0000104.jpg,val,IMG_20230413_125557_jpg.rf.6d5c6de0c33795273ed9066099d49b72.jpg,img_20230413_125557,44e7189bdf67e45f5ac6120661439359566f925d00591253952d08e297820c27,0,0,0,0,0
val,105,aircraft_surface_damage_crack_v2_0000105.jpg,val,IMG_20230413_125621_jpg.rf.71bf4032d34e6645b01d3d66f98f676b.jpg,img_20230413_125621,f3c944da928c7d4a1279a462029c0ae336fed95eb3c02f017c0f7772f23e9a37,0,0,0,0,0
val,106,aircraft_surface_damage_crack_v2_0000106.jpg,val,IMG_20230413_125638_jpg.rf.6757c877fd41dd0dbc87bf5c7d0637da.jpg,img_20230413_125638,bc7aa7626a8267fc0d95429c9dcab6ccd3ce6e6374f178df6c319b8cdf3b4c1e,0,0,0,0,0
val,107,aircraft_surface_damage_crack_v2_0000107.jpg,val,IMG_20230413_125819_jpg.rf.624c82cd1e1e651dbeed88d7d2c79158.jpg,img_20230413_125819,553d795a98d5b9c8a362e736fa22c8a9180de56413e7d6df61fe423e133c3ffa,1,1,1,0,0
val,108,aircraft_surface_damage_crack_v2_0000108.jpg,test,IMG_20230413_125830_jpg.rf.2a067d2bb7b0406a4faad0499833b044.jpg,img_20230413_125830,224e1eb597fed1124ab6ed0a87266d441c888e633374e423da9b5c028065693a,0,0,0,0,0
val,109,aircraft_surface_damage_crack_v2_0000109.jpg,test,IMG_20230413_125851_jpg.rf.c11294a819ad883af4a8d7e8a2936678.jpg,img_20230413_125851,57d2af6fda6bcd3e8d01b86b5e23524b4cd166d41fe6e09c7a7592bb1ede6538,0,0,0,0,0
val,110,aircraft_surface_damage_crack_v2_0000110.jpg,test,IMG_20230413_125903_jpg.rf.65672df8d046c2e9513122784c340f8f.jpg,img_20230413_125903,c2e540b142749ae8680dc646abd47eae2ec9313d25034cdad4410b6e1c4533dd,0,0,0,0,0
val,111,aircraft_surface_damage_crack_v2_0000111.jpg,test,IMG_20230413_125913_jpg.rf.816842a6988678604c0da87ed1b4b1fc.jpg,img_20230413_125913,fc2875286c9d7f0d485f25efa419b901dd5cf1c5e55e9789218fc305070a6444,0,0,0,0,0
val,112,aircraft_surface_damage_crack_v2_0000112.jpg,val,IMG_20230413_125936_jpg.rf.74d9739284538fcb9706ec7587a5a462.jpg,img_20230413_125936,afe2251b252837264cbbde9d05db05d927352fba952aae9b471042ef08495971,0,0,0,0,0
val,113,aircraft_surface_damage_crack_v2_0000113.jpg,test,IMG_20230413_125949_jpg.rf.6932e88e9f4946b1deaca0a691cf6485.jpg,img_20230413_125949,df7f78ea7e1914152afef678906ad83b1945792c80f296e05e3be51441e6d6e1,0,0,0,0,0
val,114,aircraft_surface_damage_crack_v2_0000114.jpg,val,IMG_20230413_125958_jpg.rf.396a82dc126b5637ba392bb82273909a.jpg,img_20230413_125958,f634415f7620d8f8f5553d91c83b435b1da595034bebc467aceb7f02c6c91cfe,0,0,0,0,0
val,115,aircraft_surface_damage_crack_v2_0000115.jpg,val,IMG_20230413_130006_jpg.rf.03a09999bccd31b2c9762df3a4c01bb1.jpg,img_20230413_130006,685bdeb44e29ee4595956e793ee209973fe4a9686d8ff65ad116e10714938fa4,0,0,0,0,0
val,116,aircraft_surface_damage_crack_v2_0000116.jpg,val,IMG_20230413_130011_jpg.rf.825e8d735dd2baf7b9718f6ca0a5fd81.jpg,img_20230413_130011,6c1a3d5f6f19f5dafff518a42246cb4205aab9b0c5e8dfd6473f0d038642d3b6,0,0,0,0,0
val,117,aircraft_surface_damage_crack_v2_0000117.jpg,test,IMG_20230413_130020_jpg.rf.ebf35737cd950d4551acb018baca38c5.jpg,img_20230413_130020,0daa55536207f821c668e4757d32fa29dde1b9088896d24fd969a90988d64884,0,0,0,0,0
val,118,aircraft_surface_damage_crack_v2_0000118.jpg,test,IMG_20230413_130052_jpg.rf.78e9a2402bdf40a6c28c930a9e0e8192.jpg,img_20230413_130052,5dd0b224f03ca67d1b698d00fbc9732c00ef7e16e5f1bdacb14e2618b08afa7e,0,0,0,0,0
val,119,aircraft_surface_damage_crack_v2_0000119.jpg,val,IMG_20230413_130110_jpg.rf.55be039dc8d3fe683e00bb076cbd0dd2.jpg,img_20230413_130110,24338bd599e90693c2af450838858edc65b0a391b0da367b8554c1d5cdc536ec,0,0,0,0,0
val,120,aircraft_surface_damage_crack_v2_0000120.jpg,val,IMG_20230413_130119__01_jpg.rf.03f9466fa499d0539e6f8a5fd2f49f2b.jpg,img_20230413_130119,06eba2da6d25f915a42a99395bb0f6ad19fe4405e8cb6d062f136b2485de3377,1,1,1,0,0
val,121,aircraft_surface_damage_crack_v2_0000121.jpg,val,IMG_20230413_130119_jpg.rf.69a182b37b086eafe94316db426c3cda.jpg,img_20230413_130119,74c05a370ff218b22e1208ae34dba3c9dd20503e5147a0c00a5bca40d495c1d7,0,0,0,0,0
val,122,aircraft_surface_damage_crack_v2_0000122.jpg,val,IMG_20230413_130130_jpg.rf.39c50a2c9fab4950e0c18ce7f45365fb.jpg,img_20230413_130130,e90669bbc49a7d342732bc1406fde09c197c234d992f43dbb0eddcfa424c578d,1,2,2,0,0
val,123,aircraft_surface_damage_crack_v2_0000123.jpg,test,IMG_20230413_130201_jpg.rf.f45f7ac10a919fe402602432374dc9fe.jpg,img_20230413_130201,8bba643a3c8507aa3373bc3d7e8634893284d0146e4cff91e5d88d0f9c557653,0,0,0,0,0
val,124,aircraft_surface_damage_crack_v2_0000124.jpg,val,IMG_20230413_130205_jpg.rf.ecd7d04267367064c50bb44d86090d9c.jpg,img_20230413_130205,5266c68ce01dedfb63c5b460e8848db002721e1aa31b9ddce465427cb8592c2b,0,0,0,0,0
val,125,aircraft_surface_damage_crack_v2_0000125.jpg,test,IMG_20230413_130210_jpg.rf.805340b46a7fa807f7b195f4e2175fd1.jpg,img_20230413_130210,093ee2c9bf50c37f74bb260534af4dfa264d939dce9d38a31c5746d9baefa464,0,0,0,0,0
